ID,Title,Rating,tags
2012,Sum-of-Beauty-in-the-Array,1467,Array
2900,Longest-Unequal-Adjacent-Groups-Subsequence-I,1468,Array;String;Dynamic Programming;Greedy
1093,Statistics-from-a-Large-Sample,1471,Array;Math;Probability and Statistics
2047,Number-of-Valid-Words-in-a-Sentence,1471,String
3407,Substring-Matching-Pattern,1472,String;String Matching
2265,Count-Nodes-Equal-to-Average-of-Subtree,1472,Tree;Depth-First Search;Binary Tree
897,Increasing-Order-Search-Tree,1473,Stack;Tree;Depth-First Search;Binary Search Tree;Binary Tree
1352,Product-of-the-Last-K-Numbers,1473,Array;Math;Design;Data Stream;Prefix Sum
1328,Break-a-Palindrome,1473,String;Greedy
984,String-Without-AAA-or-BBB,1474,String;Greedy
2300,Successful-Pairs-of-Spells-and-Potions,1476,Array;Two Pointers;Binary Search;Sorting
2368,Reachable-Nodes-With-Restrictions,1476,Array;Hash Table;Tree;Depth-First Search;Breadth-First Search;Union Find;Graph
951,Flip-Equivalent-Binary-Trees,1477,Tree;Depth-First Search;Binary Tree
2645,Minimum-Additions-to-Make-Valid-String,1477,String;Dynamic Programming;Stack;Greedy
1390,Four-Divisors,1478,Array;Math
2909,Minimum-Sum-of-Mountain-Triplets-II,1478,Array
1166,Design-File-System,1479,Hash Table;String;Design;Trie
1545,Find-Kth-Bit-in-Nth-Binary-String,1479,String;Recursion;Simulation
2914,Minimum-Number-of-Changes-to-Make-Binary-String-Beautiful,1479,String
2501,Longest-Square-Streak-in-an-Array,1479,Array;Hash Table;Binary Search;Dynamic Programming;Sorting
1087,Brace-Expansion,1480,String;Backtracking;Breadth-First Search
3006,Find-Beautiful-Indices-in-the-Given-Array-I,1480,Two Pointers;String;Binary Search;Rolling Hash;String Matching;Hash Function
2380,Time-Needed-to-Rearrange-a-Binary-String,1481,String;Dynamic Programming;Simulation
1167,Minimum-Cost-to-Connect-Sticks,1481,Array;Greedy;Heap (Priority Queue)
1807,Evaluate-the-Bracket-Pairs-of-a-String,1481,Array;Hash Table;String
2904,Shortest-and-Lexicographically-Smallest-Beautiful-String,1483,String;Sliding Window
3169,Count-Days-Without-Meetings,1483,Array;Sorting
3259,Maximum-Energy-Boost-From-Two-Drinks,1483,Array;Dynamic Programming
1314,Matrix-Block-Sum,1483,Array;Matrix;Prefix Sum
2789,Largest-Element-in-an-Array-after-Merge-Operations,1484,Array;Greedy
1418,Display-Table-of-Food-Orders-in-a-Restaurant,1485,Array;Hash Table;String;Sorting;Ordered Set
1190,Reverse-Substrings-Between-Each-Pair-of-Parentheses,1485,String;Stack
2840,Check-if-Strings-Can-be-Made-Equal-With-Operations-II,1486,Hash Table;String;Sorting
1566,Detect-Pattern-of-Length-M-Repeated-K-or-More-Times,1486,Array;Enumeration
1637,Widest-Vertical-Area-Between-Two-Points-Containing-No-Points,1486,Array;Sorting
1753,Maximum-Score-From-Removing-Stones,1487,Math;Greedy;Heap (Priority Queue)
3175,Find-The-First-Player-to-win-K-Games-in-a-Row,1488,Array;Simulation
1175,Prime-Arrangements,1489,Math
2658,Maximum-Number-of-Fish-in-a-Grid,1489,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix
1296,Divide-Array-in-Sets-of-K-Consecutive-Numbers,1490,Array;Hash Table;Greedy;Sorting
1759,Count-Number-of-Homogenous-Substrings,1490,Math;String
3137,Minimum-Number-of-Operations-to-Make-Word-K-Periodic,1491,
1806,Minimum-Number-of-Operations-to-Reinitialize-a-Permutation,1491,Array;Math;Simulation
2483,Minimum-Penalty-for-a-Shop,1494,String;Prefix Sum
949,Largest-Time-for-Given-Digits,1495,Array;String;Backtracking;Enumeration
2419,Longest-Subarray-With-Maximum-Bitwise-AND,1495,Array;Bit Manipulation;Brainteaser
1685,Sum-of-Absolute-Differences-in-a-Sorted-Array,1495,Array;Math;Prefix Sum
2191,Sort-the-Jumbled-Numbers,1496,Array;Sorting
2285,Maximum-Total-Importance-of-Roads,1496,Greedy;Graph;Sorting;Heap (Priority Queue)
3011,Find-if-Array-Can-Be-Sorted,1496,Array;Bit Manipulation;Sorting
1208,Get-Equal-Substrings-Within-Budget,1496,String;Binary Search;Sliding Window;Prefix Sum
998,Maximum-Binary-Tree-II,1497,Tree;Binary Tree
1904,The-Number-of-Full-Rounds-You-Have-Played,1498,Math;String
3070,Count-Submatrices-with-Top-Left-Element-and-Sum-Less-Than-k,1498,
1968,Array-With-Elements-Not-Equal-to-Average-of-Neighbors,1499,Array;Greedy;Sorting
2507,Smallest-Value-After-Replacing-With-Sum-of-Prime-Factors,1499,Math;Simulation;Number Theory
1525,Number-of-Good-Ways-to-Split-a-String,1499,Hash Table;String;Dynamic Programming;Bit Manipulation
915,Partition-Array-into-Disjoint-Intervals,1500,Array
3096,Minimum-Levels-to-Gain-More-Points,1500,Array;Prefix Sum
1090,Largest-Values-From-Labels,1501,Array;Hash Table;Greedy;Sorting;Counting
1750,Minimum-Length-of-String-After-Deleting-Similar-Ends,1501,Two Pointers;String
2730,Find-the-Longest-Semi-Repetitive-Substring,1501,
2708,Maximum-Strength-of-a-Group,1502,Array;Dynamic Programming;Backtracking;Greedy;Bit Manipulation;Sorting;Enumeration
2358,Maximum-Number-of-Groups-Entering-a-Competition,1502,Array;Math;Binary Search;Greedy
2661,First-Completely-Painted-Row-or-Column,1502,Array;Hash Table;Matrix
3424,Minimum-Cost-to-Make-Arrays-Identical,1502,Array;Greedy;Sorting
1461,Check-If-a-String-Contains-All-Binary-Codes-of-Size-K,1504,Hash Table;String;Bit Manipulation;Rolling Hash;Hash Function
2104,Sum-of-Subarray-Ranges,1504,Array;Stack;Monotonic Stack
869,Reordered-Power-of-2,1504,Hash Table;Math;Sorting;Counting;Enumeration
2761,Prime-Pairs-With-Target-Sum,1504,Array;Math;Enumeration;Number Theory
2981,Find-Longest-Special-Substring-That-Occurs-Thrice-I,1505,Hash Table;String;Binary Search;Sliding Window;Counting
1780,Check-if-Number-is-a-Sum-of-Powers-of-Three,1505,Math
1253,Reconstruct-a-2-Row-Binary-Matrix,1505,
3551,Minimum-Swaps-to-Sort-by-Digit-Sum,1506,Array;Hash Table;Sorting
1387,Sort-Integers-by-The-Power-Value,1506,Dynamic Programming;Memoization;Sorting
2105,Watering-Plants-II,1507,Array;Two Pointers;Simulation
892,Surface-Area-of-3D-Shapes,1507,Array;Math;Geometry;Matrix
1496,Path-Crossing,1508,Hash Table;String
1151,Minimum-Swaps-to-Group-All-1's-Together,1508,Array;Sliding Window
3233,Find-the-Count-of-Numbers-Which-Are-Not-Special,1509,Array;Math;Number Theory
1647,Minimum-Deletions-to-Make-Character-Frequencies-Unique,1509,Hash Table;String;Greedy;Sorting
2216,Minimum-Deletions-to-Make-Array-Beautiful,1509,Array;Stack;Greedy
2671,Frequency-Tracker,1509,Hash Table;Design
1110,Delete-Nodes-And-Return-Forest,1511,Array;Hash Table;Tree;Depth-First Search;Binary Tree
1557,Minimum-Number-of-Vertices-to-Reach-All-Nodes,1512,Graph
3365,Rearrange-K-Substrings-to-Form-Target-String,1513,Hash Table;String;Sorting
1855,Maximum-Distance-Between-a-Pair-of-Values,1514,Array;Two Pointers;Binary Search
2849,Determine-if-a-Cell-Is-Reachable-at-a-Given-Time,1515,Math
3106,Lexicographically-Smallest-String-After-Operations-With-Constraint,1515,String;Greedy
904,Fruit-Into-Baskets,1516,Array;Hash Table;Sliding Window
775,Global-and-Local-Inversions,1516,Array;Math
3160,Find-the-Number-of-Distinct-Colors-Among-the-Balls,1517,Array;Hash Table;Simulation
2683,Neighboring-Bitwise-XOR,1517,Array;Bit Manipulation
3531,Count-Covered-Buildings,1518,Array;Hash Table;Sorting
3334,Find-the-Maximum-Factor-Score-of-Array,1518,Array;Math;Number Theory
1641,Count-Sorted-Vowel-Strings,1519,Math;Dynamic Programming;Combinatorics
2865,Beautiful-Towers-I,1519,Array;Stack;Monotonic Stack
2971,Find-Polygon-With-the-Largest-Perimeter,1521,Array;Greedy;Sorting;Prefix Sum
1041,Robot-Bounded-In-Circle,1521,Math;String;Simulation
1763,Longest-Nice-Substring,1521,Hash Table;String;Divide and Conquer;Bit Manipulation;Sliding Window
3091,Apply-Operations-to-Make-Sum-of-Array-Greater-Than-or-Equal-to-k,1521,Math;Greedy;Enumeration
1615,Maximal-Network-Rank,1521,Graph
3152,Special-Array-II,1523,Array;Binary Search;Prefix Sum
1829,Maximum-XOR-for-Each-Query,1523,Array;Bit Manipulation;Prefix Sum
3484,Design-Spreadsheet,1523,Array;Hash Table;String;Design;Matrix
1640,Check-Array-Formation-Through-Concatenation,1524,Array;Hash Table
1442,Count-Triplets-That-Can-Form-Two-Arrays-of-Equal-XOR,1524,Array;Hash Table;Math;Bit Manipulation;Prefix Sum
2997,Minimum-Number-of-Operations-to-Make-Array-XOR-Equal-to-K,1524,Array;Bit Manipulation
1272,Remove-Interval,1524,Array
2201,Count-Artifacts-That-Can-Be-Extracted,1525,Array;Hash Table;Simulation
2918,Minimum-Equal-Sum-of-Two-Arrays-After-Replacing-Zeros,1526,Array;Greedy
1921,Eliminate-Maximum-Number-of-Monsters,1527,Array;Greedy;Sorting
1695,Maximum-Erasure-Value,1528,Array;Hash Table;Sliding Window
881,Boats-to-Save-People,1529,Array;Two Pointers;Greedy;Sorting
1726,Tuple-with-Same-Product,1530,Array;Hash Table;Counting
1657,Determine-if-Two-Strings-Are-Close,1530,Hash Table;String;Sorting;Counting
1400,Construct-K-Palindrome-Strings,1530,Hash Table;String;Greedy;Counting
2591,Distribute-Money-to-Maximum-Children,1530,Math;Greedy
900,RLE-Iterator,1532,Array;Design;Counting;Iterator
2429,Minimize-XOR,1532,Greedy;Bit Manipulation
1930,Unique-Length-3-Palindromic-Subsequences,1533,
2770,Maximum-Number-of-Jumps-to-Reach-the-Last-Index,1533,Array;Dynamic Programming
3016,Minimum-Number-of-Pushes-to-Type-Word-II,1533,Hash Table;String;Greedy;Sorting;Counting
1362,Closest-Divisors,1533,Math
1797,Design-Authentication-Manager,1534,Hash Table;Linked List;Design;Doubly-Linked List
865,Smallest-Subtree-with-all-the-Deepest-Nodes,1534,Hash Table;Tree;Depth-First Search;Breadth-First Search;Binary Tree
2958,Length-of-Longest-Subarray-With-at-Most-K-Frequency,1535,Array;Hash Table;Sliding Window
2933,High-Access-Employees,1536,
1861,Rotating-the-Box,1536,Array;Two Pointers;Matrix
1023,Camelcase-Matching,1537,Array;Two Pointers;String;Trie;String Matching
2178,Maximum-Split-of-Positive-Even-Integers,1538,Math;Backtracking;Greedy
1992,Find-All-Groups-of-Farmland,1539,Array;Depth-First Search;Breadth-First Search;Matrix
2349,Design-a-Number-Container-System,1540,Hash Table;Design;Heap (Priority Queue);Ordered Set
1382,Balance-a-Binary-Search-Tree,1540,Divide and Conquer;Greedy;Tree;Depth-First Search;Binary Search Tree;Binary Tree
3128,Right-Triangles,1540,Array;Hash Table;Math;Combinatorics;Counting
1229,Meeting-Scheduler,1541,Array;Two Pointers;Sorting
1007,Minimum-Domino-Rotations-For-Equal-Row,1541,Array;Greedy
2575,Find-the-Divisibility-Array-of-a-String,1541,Array;Math;String
3537,Fill-a-Special-Grid,1541,Array;Divide and Conquer;Matrix
1209,Remove-All-Adjacent-Duplicates-in-String-II,1541,String;Stack
1749,Maximum-Absolute-Sum-of-Any-Subarray,1541,Array;Dynamic Programming
986,Interval-List-Intersections,1541,Array;Two Pointers;Line Sweep
1283,Find-the-Smallest-Divisor-Given-a-Threshold,1541,Array;Binary Search
812,Largest-Triangle-Area,1542,Array;Math;Geometry
2811,Check-if-it-is-Possible-to-Split-Array,1543,Array;Dynamic Programming;Greedy
794,Valid-Tic-Tac-Toe-State,1544,
1233,Remove-Sub-Folders-from-the-Filesystem,1544,
1104,Path-In-Zigzag-Labelled-Binary-Tree,1544,Math;Tree;Binary Tree
3468,Find-the-Number-of-Copy-Arrays,1544,Array;Math
2841,Maximum-Sum-of-Almost-Unique-Subarray,1545,Array;Hash Table;Sliding Window
758,Bold-Words-in-String,1547,Array;Hash Table;String;Trie;String Matching
954,Array-of-Doubled-Pairs,1547,Array;Hash Table;Greedy;Sorting
1599,Maximum-Profit-of-Operating-a-Centennial-Wheel,1548,Array;Simulation
3503,Longest-Palindrome-After-Substring-Concatenation-I,1548,Two Pointers;String;Dynamic Programming;Enumeration
2456,Most-Popular-Video-Creator,1548,Array;Hash Table;String;Sorting;Heap (Priority Queue)
1329,Sort-the-Matrix-Diagonally,1548,Array;Sorting;Matrix
2527,Find-Xor-Beauty-of-Array,1549,
2780,Minimum-Index-of-a-Valid-Split,1549,Array;Hash Table;Sorting
2208,Minimum-Operations-to-Halve-Array-Sum,1550,Array;Greedy;Heap (Priority Queue)
2207,Maximize-Number-of-Subsequences-in-a-String,1550,String;Greedy;Prefix Sum
2461,Maximum-Sum-of-Distinct-Subarrays-With-Length-K,1552,Array;Hash Table;Sliding Window
3361,Shift-Distance-Between-Two-Strings,1553,Array;String;Prefix Sum
2131,Longest-Palindrome-by-Concatenating-Two-Letter-Words,1556,Array;Hash Table;String;Greedy;Counting
2007,Find-Original-Array-From-Doubled-Array,1557,Array;Hash Table;Greedy;Sorting
1243,Array-Transformation,1558,Array;Simulation
1101,The-Earliest-Moment-When-Everyone-Become-Friends,1558,Array;Union Find;Sorting
1181,Before-and-After-Puzzle,1558,Array;Hash Table;String;Sorting
1144,Decrease-Elements-To-Make-Array-Zigzag,1558,Array;Greedy
2310,Sum-of-Numbers-With-Units-Digit-K,1558,Math;Dynamic Programming;Greedy;Enumeration
2470,Number-of-Subarrays-With-LCM-Equal-to-K,1559,Array;Math;Number Theory
1376,Time-Needed-to-Inform-All-Employees,1561,Tree;Depth-First Search;Breadth-First Search
1256,Encode-Number,1561,Math;String;Bit Manipulation
2409,Count-Days-Spent-Together,1562,Math;String
856,Score-of-Parentheses,1562,String;Stack
1452,People-Whose-List-of-Favorite-Companies-Is-Not-a-Subset-of-Another-List,1562,Array;Hash Table;String
1008,Construct-Binary-Search-Tree-from-Preorder-Traversal,1562,Array;Stack;Tree;Binary Search Tree;Monotonic Stack;Binary Tree
2970,Count-the-Number-of-Incremovable-Subarrays-I,1563,Array;Two Pointers;Binary Search;Enumeration
3305,Count-of-Substrings-Containing-Every-Vowel-and-K-Consonants-I,1563,Hash Table;String;Sliding Window
800,Similar-RGB-Color,1563,Math;String;Enumeration
3493,Properties-Graph,1565,Array;Hash Table;Depth-First Search;Breadth-First Search;Union Find;Graph
846,Hand-of-Straights,1565,Array;Hash Table;Greedy;Sorting
3249,Count-the-Number-of-Good-Nodes,1565,Tree;Depth-First Search
769,Max-Chunks-To-Make-Sorted,1566,Array;Stack;Greedy;Sorting;Monotonic Stack
2044,Count-Number-of-Maximum-Bitwise-OR-Subsets,1567,
3243,Shortest-Distance-After-Road-Addition-Queries-I,1567,Array;Breadth-First Search;Graph
2592,Maximize-Greatness-of-an-Array,1569,Array;Two Pointers;Greedy;Sorting
1109,Corporate-Flight-Bookings,1569,Array;Prefix Sum
1019,Next-Greater-Node-In-Linked-List,1570,Array;Linked List;Stack;Monotonic Stack
779,K-th-Symbol-in-Grammar,1571,
3393,Count-Paths-With-the-Given-XOR-Value,1573,Array;Dynamic Programming;Bit Manipulation;Matrix
931,Minimum-Falling-Path-Sum,1573,Array;Dynamic Programming;Matrix
1268,Search-Suggestions-System,1573,Array;String;Binary Search;Trie;Sorting;Heap (Priority Queue)
1423,Maximum-Points-You-Can-Obtain-from-Cards,1573,Array;Sliding Window;Prefix Sum
1578,Minimum-Deletion-Cost-to-Avoid-Repeating-Letters,1574,
981,Time-Based-Key-Value-Store,1574,
1415,The-k-th-Lexicographical-String-of-All-Happy-Strings-of-Length-n,1575,
2288,Apply-Discount-to-Prices,1577,String
3412,Find-Mirror-Score-of-a-String,1578,Hash Table;String;Stack;Simulation
1034,Coloring-A-Border,1578,Array;Depth-First Search;Breadth-First Search;Matrix
1743,Restore-the-Array-From-Adjacent-Pairs,1579,Array;Hash Table;Depth-First Search
3528,Unit-Conversion-I,1579,Depth-First Search;Breadth-First Search;Graph
1839,Longest-Substring-Of-All-Vowels-in-Order,1580,String;Sliding Window
2765,Longest-Alternating-Subarray,1580,Array;Enumeration
3021,Alice-and-Bob-Playing-Flower-Game,1581,Math
2211,Count-Collisions-on-a-Road,1581,String;Stack;Simulation
2874,Maximum-Value-of-an-Ordered-Triplet-II,1583,Array
2536,Increment-Submatrices-by-One,1583,Array;Matrix;Prefix Sum
1030,Matrix-Cells-in-Distance-Order,1585,Array;Math;Geometry;Sorting;Matrix
1764,Form-Array-by-Concatenating-Subarrays-of-Another-Array,1588,Array;Two Pointers;Greedy;String Matching
2844,Minimum-Operations-to-Make-a-Special-Number,1588,Math;String;Greedy;Enumeration
1813,Sentence-Similarity-III,1588,Array;Two Pointers;String
877,Stone-Game,1590,Array;Math;Dynamic Programming;Game Theory
893,Groups-of-Special-Equivalent-Strings,1590,
1664,Ways-to-Make-a-Fair-Array,1590,Array;Prefix Sum
1573,Number-of-Ways-to-Split-a-String,1590,Math;String
969,Pancake-Sorting,1590,Array;Two Pointers;Greedy;Sorting
3207,Maximum-Points-After-Enemy-Battles,1591,Array;Greedy
3355,Zero-Array-Transformation-I,1591,Array;Prefix Sum
1286,Iterator-for-Combination,1591,String;Backtracking;Design;Iterator
930,Binary-Subarrays-With-Sum,1591,Array;Hash Table;Sliding Window;Prefix Sum
3228,Maximum-Number-of-Operations-to-Move-Ones-to-the-End,1593,String;Greedy;Counting
1577,Number-of-Ways-Where-Square-of-Number-Is-Equal-to-Product-of-Two-Numbers,1593,Array;Hash Table;Math;Two Pointers
822,Card-Flipping-Game,1594,Array;Hash Table
3255,Find-the-Power-of-K-Size-Subarrays-II,1595,
2476,Closest-Nodes-Queries-in-a-Binary-Search-Tree,1596,Array;Binary Search;Tree;Depth-First Search;Binary Search Tree;Binary Tree
1247,Minimum-Swaps-to-Make-Strings-Equal,1597,Math;String;Greedy
1218,Longest-Arithmetic-Subsequence-of-Given-Difference,1597,Array;Hash Table;Dynamic Programming
2750,Ways-to-Split-Array-Into-Good-Subarrays,1597,Array;Math;Dynamic Programming
1048,Longest-String-Chain,1599,Array;Hash Table;Two Pointers;String;Dynamic Programming;Sorting
3350,Adjacent-Increasing-Subarrays-Detection-II,1600,Array;Binary Search
1864,Minimum-Number-of-Swaps-to-Make-the-Binary-String-Alternating,1600,String;Greedy
926,Flip-String-to-Monotone-Increasing,1601,String;Dynamic Programming
3047,Find-the-Largest-Area-of-Square-Inside-Two-Rectangles,1601,Array;Math;Geometry
2249,Count-Lattice-Points-Inside-a-Circle,1602,Array;Hash Table;Math;Geometry;Enumeration
2447,Number-of-Subarrays-With-GCD-Equal-to-K,1602,Array;Math;Number Theory
3319,K-th-Largest-Perfect-Subtree-Size-in-Binary-Tree,1603,
2316,Count-Unreachable-Pairs-of-Nodes-in-an-Undirected-Graph,1604,Depth-First Search;Breadth-First Search;Union Find;Graph
2424,Longest-Uploaded-Prefix,1604,Hash Table;Binary Search;Union Find;Design;Binary Indexed Tree;Segment Tree;Heap (Priority Queue);Ordered Set
2522,Partition-String-Into-Substrings-With-Values-at-Most-K,1604,String;Dynamic Programming;Greedy
2546,Apply-Bitwise-Operations-to-Make-Strings-Equal,1604,String;Bit Manipulation
809,Expressive-Words,1604,Array;Two Pointers;String
3107,Minimum-Operations-to-Make-Median-of-Array-Equal-to-K,1604,Array;Greedy;Sorting
1604,Alert-Using-Same-Key-Card-Three-or-More-Times-in-a-One-Hour-Period,1606,
1300,Sum-of-Mutated-Array-Closest-to-Target,1606,Array;Binary Search;Sorting
1123,Lowest-Common-Ancestor-of-Deepest-Leaves,1607,Hash Table;Tree;Depth-First Search;Breadth-First Search;Binary Tree
2745,Construct-the-Longest-New-String,1607,Math;Dynamic Programming;Greedy;Brainteaser
2320,Count-Number-of-Ways-to-Place-Houses,1607,Dynamic Programming
962,Maximum-Width-Ramp,1607,Array;Two Pointers;Stack;Monotonic Stack
3286,Find-a-Safe-Walk-Through-a-Grid,1607,Array;Breadth-First Search;Graph;Heap (Priority Queue);Matrix;Shortest Path
3080,Mark-Elements-on-Array-by-Performing-Queries,1607,Array;Hash Table;Sorting;Heap (Priority Queue);Simulation
2567,Minimum-Score-by-Changing-Two-Elements,1608,Array;Greedy;Sorting
2438,Range-Product-Queries-of-Powers,1609,Array;Bit Manipulation;Prefix Sum
1670,Design-Front-Middle-Back-Queue,1610,Array;Linked List;Design;Queue;Data Stream
1524,Number-of-Sub-arrays-With-Odd-Sum,1610,
789,Escape-The-Ghosts,1611,Array;Math
2232,Minimize-Result-by-Adding-Parentheses-to-Expression,1611,String;Enumeration
1277,Count-Square-Submatrices-with-All-Ones,1613,Array;Dynamic Programming;Matrix
2766,Relocate-Marbles,1613,Array;Hash Table;Sorting;Simulation
2145,Count-the-Hidden-Sequences,1614,Array;Prefix Sum
1020,Number-of-Enclaves,1615,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix
2241,Design-an-ATM-Machine,1616,Array;Greedy;Design
1503,Last-Moment-Before-All-Ants-Fall-Out-of-a-Plank,1618,Array;Brainteaser;Simulation
2541,Minimum-Operations-to-Make-Array-Equal-II,1619,Array;Math;Greedy
3132,Find-the-Integer-Added-to-Array-II,1620,Array;Two Pointers;Sorting;Enumeration
2364,Count-Number-of-Bad-Pairs,1622,Array;Hash Table;Math;Counting
2425,Bitwise-XOR-of-All-Pairings,1622,Array;Bit Manipulation;Brainteaser
2365,Task-Scheduler-II,1622,Array;Hash Table;Simulation
2086,Minimum-Number-of-Buckets-Required-to-Collect-Rainwater-from-Houses,1622,
1248,Count-Number-of-Nice-Subarrays,1623,Array;Hash Table;Math;Sliding Window;Prefix Sum
916,Word-Subsets,1624,Array;Hash Table;String
785,Is-Graph-Bipartite?,1624,Depth-First Search;Breadth-First Search;Union Find;Graph
2860,Happy-Students,1625,Array;Sorting;Enumeration
2684,Maximum-Number-of-Moves-in-a-Grid,1625,Array;Dynamic Programming;Matrix
1366,Rank-Teams-by-Votes,1626,Array;Hash Table;String;Sorting;Counting
1182,Shortest-Distance-to-Target-Color,1626,Array;Binary Search;Dynamic Programming
1332,Remove-Palindromic-Subsequences,1628,Two Pointers;String
1680,Concatenation-of-Consecutive-Binary-Numbers,1629,Math;Bit Manipulation;Simulation
1540,Can-Convert-String-in-K-Moves,1631,Hash Table;String
2580,Count-Ways-to-Group-Overlapping-Ranges,1631,Array;Sorting
820,Short-Encoding-of-Words,1632,Array;Hash Table;String;Trie
1319,Number-of-Operations-to-Make-Network-Connected,1633,Depth-First Search;Breadth-First Search;Union Find;Graph
1053,Previous-Permutation-With-One-Swap,1633,Array;Greedy
1466,Reorder-Routes-to-Make-All-Paths-Lead-to-the-City-Zero,1633,Depth-First Search;Breadth-First Search;Graph
2471,Minimum-Number-of-Operations-to-Sort-a-Binary-Tree-by-Level,1635,Tree;Breadth-First Search;Binary Tree
3076,Shortest-Uncommon-Substring-in-an-Array,1635,Array;Hash Table;String;Trie
1899,Merge-Triplets-to-Form-Target-Triplet,1635,Array;Greedy
2384,Largest-Palindromic-Number,1636,Hash Table;String;Greedy;Counting
1386,Cinema-Seat-Allocation,1636,Array;Hash Table;Greedy;Bit Manipulation
2512,Reward-Top-K-Students,1636,Array;Hash Table;String;Sorting;Heap (Priority Queue)
1558,Minimum-Numbers-of-Function-Calls-to-Make-Target-Array,1637,Array;Greedy;Bit Manipulation
990,Satisfiability-of-Equality-Equations,1638,Array;String;Union Find;Graph
838,Push-Dominoes,1638,Two Pointers;String;Dynamic Programming
1926,Nearest-Exit-from-Entrance-in-Maze,1638,Array;Breadth-First Search;Matrix
2779,Maximum-Beauty-of-an-Array-After-Applying-Operation,1638,Array;Binary Search;Sliding Window;Sorting
2344,Minimum-Deletions-to-Make-Array-Divisible,1640,Array;Math;Sorting;Heap (Priority Queue);Number Theory
2187,Minimum-Time-to-Complete-Trips,1640,Array;Binary Search
2375,Construct-Smallest-Number-From-DI-String,1641,String;Backtracking;Stack;Greedy
2275,Largest-Combination-With-Bitwise-AND-Greater-Than-Zero,1642,Array;Hash Table;Bit Manipulation;Counting
2024,Maximize-the-Confusion-of-an-Exam,1643,String;Binary Search;Sliding Window;Prefix Sum
2196,Create-Binary-Tree-From-Descriptions,1643,Array;Hash Table;Tree;Binary Tree
3371,Identify-the-Largest-Outlier-in-an-Array,1643,Array;Hash Table;Counting;Enumeration
3153,Sum-of-Digit-Differences-of-All-Pairs,1645,Array;Hash Table;Math;Counting
2226,Maximum-Candies-Allocated-to-K-Children,1646,Array;Binary Search
1358,Number-of-Substrings-Containing-All-Three-Characters,1646,Hash Table;String;Sliding Window
1975,Maximum-Matrix-Sum,1648,Array;Greedy;Matrix
870,Advantage-Shuffle,1648,Array;Two Pointers;Greedy;Sorting
2423,Remove-Letter-To-Equalize-Frequency,1648,Hash Table;String;Counting
2571,Minimum-Operations-to-Reduce-an-Integer-to-0,1649,Dynamic Programming;Greedy;Bit Manipulation
2523,Closest-Prime-Numbers-in-Range,1649,Math;Number Theory
1367,Linked-List-in-Binary-Tree,1649,Linked List;Tree;Depth-First Search;Binary Tree
2343,Query-Kth-Smallest-Trimmed-Number,1651,Array;String;Divide and Conquer;Sorting;Heap (Priority Queue);Radix Sort;Quickselect
750,Number-Of-Corner-Rectangles,1651,Array;Math;Dynamic Programming;Matrix
1311,Get-Watched-Videos-by-Your-Friends,1652,Array;Hash Table;Breadth-First Search;Graph;Sorting
1509,Minimum-Difference-Between-Largest-and-Smallest-Value-in-Three-Moves,1653,Array;Greedy;Sorting
1155,Number-of-Dice-Rolls-With-Target-Sum,1653,Dynamic Programming
1257,Smallest-Common-Region,1654,Array;Hash Table;String;Tree;Depth-First Search;Breadth-First Search
3218,Minimum-Cost-for-Cutting-Cake-I,1654,Array;Dynamic Programming;Greedy;Sorting
1004,Max-Consecutive-Ones-III,1655,Array;Binary Search;Sliding Window;Prefix Sum
2222,Number-of-Ways-to-Select-Buildings,1656,String;Dynamic Programming;Prefix Sum
1249,Minimum-Remove-to-Make-Valid-Parentheses,1657,String;Stack
3015,Count-the-Number-of-Houses-at-a-Certain-Distance-I,1657,Breadth-First Search;Graph;Prefix Sum
1583,Count-Unhappy-Friends,1658,Array;Simulation
1091,Shortest-Path-in-Binary-Matrix,1658,Array;Breadth-First Search;Matrix
2304,Minimum-Path-Cost-in-a-Grid,1658,Array;Dynamic Programming;Matrix
3532,Path-Existence-Queries-in-a-Graph-I,1658,Array;Hash Table;Binary Search;Union Find;Graph
1958,Check-if-Move-is-Legal,1658,Array;Matrix;Enumeration
1169,Invalid-Transactions,1658,Array;Hash Table;String;Sorting
1254,Number-of-Closed-Islands,1658,Array;Depth-First Search;Breadth-First Search;Union Find;Matrix
2915,Length-of-the-Longest-Subsequence-That-Sums-to-Target,1658,Array;Dynamic Programming
2195,Append-K-Integers-With-Minimal-Sum,1658,Array;Math;Greedy;Sorting
3029,Minimum-Time-to-Revert-Word-to-Initial-State-I,1659,String;Rolling Hash;String Matching;Hash Function
3265,Count-Almost-Equal-Pairs-I,1661,Array;Hash Table;Sorting;Counting;Enumeration
2170,Minimum-Operations-to-Make-the-Array-Alternating,1662,Array;Hash Table;Greedy;Counting
2550,Count-Collisions-of-Monkeys-on-a-Polygon,1662,Math;Recursion
863,All-Nodes-Distance-K-in-Binary-Tree,1663,Hash Table;Tree;Depth-First Search;Breadth-First Search;Binary Tree
1219,Path-with-Maximum-Gold,1663,Array;Backtracking;Matrix
2063,Vowels-of-All-Substrings,1663,Math;String;Dynamic Programming;Combinatorics
3513,Number-of-Unique-XOR-Triplets-I,1663,Array;Math;Bit Manipulation
2611,Mice-and-Cheese,1663,Array;Greedy;Sorting;Heap (Priority Queue)
